Ed25519 Signature Verification
=========================================================
Producing Public Parameters...
PublicParams::setup, took 4.960146754s 
RecursiveSNARK::prove_step 111: true, took 1.166534884s 
RecursiveSNARK::prove_step 112: true, took 1.165460951s 
RecursiveSNARK::prove_step 113: true, took 1.164430472s 
RecursiveSNARK::prove_step 114: true, took 1.160612383s 
RecursiveSNARK::prove_step 115: true, took 1.160398154s 
RecursiveSNARK::prove_step 116: true, took 1.130867803s 
RecursiveSNARK::prove_step 117: true, took 1.165857376s 
RecursiveSNARK::prove_step 118: true, took 1.169473078s 
RecursiveSNARK::prove_step 119: true, took 1.178162652s 
RecursiveSNARK::prove_step 120: true, took 1.188347425s 
RecursiveSNARK::prove_step 121: true, took 1.205127705s 
RecursiveSNARK::prove_step 122: true, took 1.209516054s 
RecursiveSNARK::prove_step 123: true, took 1.163962941s 
RecursiveSNARK::prove_step 124: true, took 1.141607811s 
RecursiveSNARK::prove_step 125: true, took 1.156067039s 
RecursiveSNARK::prove_step 126: true, took 1.214267524s 
RecursiveSNARK::prove_step 127: true, took 1.153958762s 
RecursiveSNARK::prove_step 128: true, took 1.164794751s 
RecursiveSNARK::prove_step 129: true, took 1.178585886s 
RecursiveSNARK::prove_step 130: true, took 1.16055437s 
RecursiveSNARK::prove_step 131: true, took 1.160125142s 
RecursiveSNARK::prove_step 132: true, took 1.197913413s 
RecursiveSNARK::prove_step 133: true, took 1.208563383s 
RecursiveSNARK::prove_step 134: true, took 1.168650816s 
RecursiveSNARK::prove_step 135: true, took 1.172509467s 
RecursiveSNARK::prove_step 136: true, took 1.163398532s 
RecursiveSNARK::prove_step 137: true, took 1.163868886s 
RecursiveSNARK::prove_step 138: true, took 1.208107129s 
RecursiveSNARK::prove_step 139: true, took 1.183812955s 
RecursiveSNARK::prove_step 140: true, took 1.225041936s 
RecursiveSNARK::prove_step 141: true, took 1.163707522s 
RecursiveSNARK::prove_step 142: true, took 1.168432209s 
RecursiveSNARK::prove_step 143: true, took 1.165566851s 
RecursiveSNARK::prove_step 144: true, took 1.142030129s 
RecursiveSNARK::prove_step 145: true, took 1.160942132s 
RecursiveSNARK::prove_step 146: true, took 1.170210934s 
RecursiveSNARK::prove_step 147: true, took 1.224958681s 
RecursiveSNARK::prove_step 148: true, took 1.146835813s 
RecursiveSNARK::prove_step 149: true, took 1.162789557s 
Verifying a RecursiveSNARK...
RecursiveSNARK::verify: true, took 964.308768ms
Generating a CompressedSNARK using Spartan with IPA-PC...
CompressedSNARK::prove: true, took 19.797823625s
Total proving time is 218.779994537s
CompressedSNARK::len 11407 bytes
Verifying a CompressedSNARK...
CompressedSNARK::verify: true, took 922.853824ms
=========================================================
Public parameters generation time: 4.960146754s 
Total proving time (excl pp generation): 218.779994537s
Total verification time: 922.853824ms
